Manx,English
Caghlaa ayns Politickaght Yernagh?,
,
,Community politics plays an important role in Sinn Fein's new non abstentionist activities.
,
"Va fo-reihys ayns Divlyn Meanagh er y gherrid. Ren sheshaghtyn y Cho-reiltys dy holk. Dy jarroo, chaill Fine Gael ymmodee voteyn as huitt yn Cheshaght Obbree veih'n treeoo ynnyd gys yn wheiggoo ynnyd. Va'n Cheshaght Obbree cheu-heear jeh Sheshaght ny Labreeyn as Sinn Fein neesht. Ren Fianna Fail mie dy liooar. ",
"Agh cha row monney sym ec ymmodee sleih ayns red erbee agh vote Sinn Fein. Hooar adsyn 2304 voteyn ass red gollrish 33,000. Va shen coontit y ve feer vie son Sinn Fein as ta sleih credjal dy derragh eh cooney da'n eaghtyrane noa, Gerry Adams as eh geearree Sinn Fein y ve goaill ayrn ayns reihyssyn. Rish bleeantyn dy liooar, ta pobblaghtee Yernagh er haghney reihyssyn, er nonney t'ad er ngoaill ayrn ayns reihyssyn as er nobbal goaill soiagyn my t'ad er chosney y varriaght ayns reihys. T'eh jeeaghyn dy vel caghlaa cheet nish, sy twoaie as sy jiass ayns Nerin. Ta Sinn Fein er nyannoo dy mie ayns reihyssyn sy twoaie. Foddee ta'n speeideilys shen cheet my yiass nish. ",
"Son y chied cheayrt neayr’s Caggey ny Braaraghyn mysh tree feed blein er dy henney, foddee dy bee Sinn Fein geearree soiagyn sy Dail ayns Divlyn. Erreish daue v'er ngeddyn 43% jeh'n vote ashooneyragh sy twoaie, ta Sinn Fein son gobbraghey dy creoi ayns politickaght sy jiass. Roish ny stholkyn accrys ayns 1981, cha row monney speeideilys ec Sinn Fein ayns reihyssyn. Agh neayr’s y traa shen, ta reddyn er chaghlaa. Myr sampleyr, ta Sinn Fein er vosley jeih thieyn-coyrle ayns Beeal Feirshtey as tooilley thieyn coyrle ayns baljyn elley sy twoaie. Ta arryltee breeoil gobbraghey ayns ny thieyn-coyrle shoh, cooney lesh sleih ta cheet huc lesh doilleeidyn jeh thieys ny jeh mee-startaght as y lhied. Dy jarroo, ta'n sleih ta gobbraghey ayns ny thieyn coyrle shoh clashtyn y bun jeh boirey dy liooar: y doilleeid jeh goll tessyn raad gaueagh, lectraghys goll er giarrey voish thie ennagh, guilley va bwoallit dy holk ec armee Hostyn. Ta lught Sinn Fein laccal cooney lesh sleih ayns ram cooishyn, beg ny mooar. ",
"Ta arryltee Sinn Fein ayns ny thieyn coyrle shoh laccal cur er sleih dy yannoo caggey dauesyn hene, cha nee dy yannoo caggey er nyn son. T'ad shirrey creeaght as daanys 'chur stiagh sy phobble. As er y fa dy vel coonseilee oc hene nish, ta'n creeaght as daanys shen goll er croo mastey'n phobble mennick dy liooar nish.",
"Ta Sinn Fein credjal dy noddagh ad cosney hoght soiagyn er Coonseil Veeal Feirshtey ayns 1985. Oddagh yn cheshaght geddyn yn chormid jeh pooar er coonseilyn baljagh elley sy twoaie. Agh ny yeih shen as ooilley, t'ad coontey ny thieyn-coyrle y ve ny smoo scanshoil na ny coonseilyn baljagh. Er ",
"lhimmey jeh cooney lesh sleih ta boirit liorish mee-startaght as y lhied, ta ny harryltee laccal cooney lesh feallagh aeg ta cheet dy ve nyn gimmee (criminals). ",
"Ta daa horch dy pheiagh aeg ta fo baggyrtys ayns shoh - sorch creoi as sorch bog. Ta Sinn Fein prowal scarrey adsyn bog vouesyn creoi. T'ad er chur er bun bingyn ry hoi sleih aeg dy reaghey cooishyn dauesyn hene. Shen red doillee, er y fa dy vel bree agglagh ayns y sleih aeg shoh as cha nel ad lowit jannoo ymmyd jeh. ",
"Ayns Beeal Feirshtey, ta Sinn Fein er chur er bun ynnyd ry hoi mraane. Fod mraane ynnydagh goll gys yn ynnyd shoh dy gheddyn fys mychione cooishyn dy liooar. Ec yn traa cheddin, fod ad giu tey as goaill cowag. Ta creche syn ynnyd neesht. Dy jarroo, ta Sinn Fein prowal cur er sleih dy chredjal ayndaue hene. Dy firrinagh, ta ny harryltee politickagh geearree cur daanys da sleih liorish loayrt roosyn as cur orroo toiggal dy vod ad cooney lhieu hene ayns ymmodee cooishyn. T'eh jeeaghyn dy vel ymmodee pobblaghtee goll er politickaghey ayns ny campyn as ny pryssoonyn. Ta traa oc dy lhaih lioaryn liorish Connolly as e lhied. Tra t'ad seyrit, t'ad soiet er troggal gleashaght politickagh jeh'n phobble.",
,
Brian y Stoyll,
