Manx,English
Cha nel yn Impiraght Marroo,
,
,The dispute over the Falklands-Malvinas has brought to the surface in England (and elsewhere) ugly manifestations of imperialism which some had assumed to be dead.
,
"Neayr's y traa va mee shiaght bleeaney jeig dy eash, ta mee er ve my noid jeh impiroilaghys Goaldagh (ny jeh impiroilaghys erbee). Cho leah as hoig mee dy kiart dy nee Manninagh mish, hoig mee dy row mee eginit dy yannoo caggey noi pooar erbee ta jannoo tranlaase er sleih. Ec y traa cheddin, ta mee toiggal y pooar t'ec yn impiraght foast harrish creeghyn ny Goaldee. Chaill ny Goaldee nyn impiraght lurg ",
"daa chaggey mooar (dy firrinagh va Sostyn goll sheese y liargagh cosoylit rish y Ghiarmaan eer roish y chied chaggey). Va ny Goaldee bunnys brisht liorish y nah chaggey. Haink ad magh ass y caggey shen as ad gennaghtyn sharroo dy liooar. As tra haink ny Germaanee as ny Shapaanee dy ve berchagh, va ny Goaldee ny smoo sharroo foastagh. V'ad er ""choayl"" yn impiraght as va ny shenn noidyn oc jannoo dy mie.",
"Ta ny Goaldee foast credjal dy lajer (dy follit as dy foshlit) dy vel y chooid elley jeh'n teihll fo lhiastynys daue er y fa dy hass ad nyn lomarcan noi Hitler. Ec y traa t'ayn, ta Sostyn eeit seose lesh ferg, troo as sherruid. Heill ram sleih dy row yn chenn impiraght dy firrinagh marroo as oanluckit ec Suez ayns 1956. Ta gear-cheim ny ellanyn Falklands-Malvinas er nyeeaghyn dooin nagh vel shen kiart. Son shickyrys, ta'n impiraght hene ersooyl rish bleeantyn nish, agh ta gear-cheim ny Malvinaghyn er soilshaghey magh dy vel y pyshoon jeh'n h-Impiroilaghys soiet dy dowin ayns Sostyn as ny cheeraghyn ta fo smaght Hostyn Ta'n taghyrt ommidjagh shoh jeeaghyn dooin nagh vod lught-reill Hostyn jannoo red erbee chammah as greeasaghey as gaarlaghey y cheer ry hoi caggey. Jarrood y boghtynid shen mysh 'graih er shee'.",
"Ta'n caggey shoh jeeaghyn dooin, ny Celtiee as sleih elley ta noi'n impiroilaghys, cre cho doillee as liauyr as ta'n raad ry hooyl ain. Harrish keeadyn dy vleeantyn, ta Sostyn er ve speeideilagh ass towse. Ren ee cur ny Celtiee fo chosh as hug ee orroo gobbraghey as jannoo caggey son Sostyn. Nee Manninee, Albinee, Bretnee, Cornee (as Yernee) gra dy nee ""co-obbraghey"" v'ayn, dy nee red yindyssagh va'n impiraght Ghoaldagh. Agh car y traa, son y chooid smoo, va reddyn stiurit dy vishaghey y lught reill ayns Lunnin. Cha row y lught-reill shen coontey veg jeh ny Sostnee as Celtiee (as sleih elley) va geddyn baase er nyn son. Tra va theay Hostyn as ny Celtiee caggey son yn impiraght, v'ad cooney lesh y sleih va jannoo tranlaase er y theay as ny Celtiee shen. Shen y fa dy row mee corree tra lhaih mee red dooyrt Kiannoort Vannin mysh y flod Goaldagh as eh shiaulley gys ny Malvinaghyn. Ren eh gimraa yn aght ta ny Manninee cliaghtey goll gys y cheayn as cree cho moyrnagh as veagh ad ass shiolteyryn Manninagh sy flod shen. As va John Quilliam, y marrinagh Manninagh ayns flod Nelson, imraait echey! Nar lhig eh Jee.",
Lhig dooin treishteil dy bee y gear-cheim bolvaneagh shoh harrish dy tappee. Dy jig y laa traa vees Manninee jannoo caggey son y cheer oc hene syn ynnyd jeh jannoo caggey son impiroilaghys.,
,
Brian y Stoyll,
